id,text,label
3841,Yenda punda kommala thimiru pundaiya pesura na anga irunthana ne  sedhuruvada,1
1991,"Firstly,we are Indians..This motherland is OUR INDIA/Hindustan...not srilanka..seeman is a Big fraud staying only in Blue radisson hotel/14000 Rent per day..He is not a great leader like medagu.Prabakaran or any  other social reformer..He has no good policy like ADMK/ MNM but only shouts to acheive a wonderland of rowdism,deceit & falsehood..Even USA-california government had recognised & honoured Tamil language recently..seeman not creating a good tamil society but only creating tamil rowdies..For vote , he will say anything against PM, CM or people of other religions living like brothers & sisters all over..Ntk will never win/survive on rowdism/fanatism..Think global & spread love everywhere ....Love & Respect is the only slogan that will withstand the time & spread peace everywhere..Abdul kalam , a tamilan is still celebrated & recognized as the most favorite leader throughout the country by all people & childrens..so dedication, Humanity,compassion & tolerance always wins more than any religion/caste/language..younger tamil generation today have to stay aware & beware from these parties spreading rowdism or hate..let us follow the principles of simple & world leaders like Abdul kalam,kamarajar,Nammalvar,swami vivekanda,& mahatma gandhi for a brighter tomorrow..YAADUM OORE; YAAVARUM KELEER..vazhka valamudan..JAI HIND 🇮🇳",0
7543,ஒரு தோசைக்கு இவளோ அக்கபோரா ஆலுக்கொரு தோசை சுட்டு கொடுங்களே டா,0
4444,Manudhan daa neenga kuppai pasangala naththam pidicha kalijunglaa,0
1334, @RajKumar-yn3yg  aama aama 2 கோடி per vanthutu பேச்ச பாரு,0
4693,First s**tha mooditu tamilan ku tamilan support pannunga da....aprm north ku pogalam....avanunga tamilangala thooki vaaritu poiduvanungaa😤,1
1226,Ss avagalaam periya arasiyal link la irukuravaga so avagala ethuvumey pana mudiyathu,0
2937," @krishharasha5832  dai enga veetu pakkam ,2ndu veedu kattitanga 4 months la with low salary",1
4631,டேய் சங்கி நாயே இவனுங்கட இந்த interview பு*ட லாம் இப்ப தேவையா.,1
3763,தந்தி செய்தியும் ஒரு நாடகம்தான் என்று இப்பொழுது இந்த செய்தியை கேட்டவுடன் தெரிந்து,1
2605,Evanunga Tamil face parthale northa la yamathranga.......Ella visithalaiyum,1
3622,Vantharai valakaikum Tamilnadu eppadi aagitingalae daa. Otherstate la tamilar ku pathukappu illaina avangala mathiri namalu pannuna namaku avangalukum enna vidhiyasam,0
2702,Po po north po un vailaa neetrana illa exclusiveah pandrana nu theriyum 😇,1
4633,இங்க ஹிந்திய திணிக்க குறைச்சிட்டு அண்ணன் சீமான் சொன்னது போல ஹிந்திகாரண திணிக்க ஆரம்பிச்சுட்டாங்க..,1
710,Don't feel bad they have come to different place they'll live how better they shall don't ask u them wether they don't have work in their places every body wants better easy life  so they come here and live like this v have TN people living all over India go there and make video's look how pathetic TN people live,0
4470,"It's ok our people goes to their state done some small problems, they Will leave it.but how they Will touch your people.",1
7645,Nice to see Ariya Sanskrit Hindutuva saffron Utchi Kudumbi Parpana poonul porukkis Sandai. 😅😂😅😂😅😂,1
3415,"Neenga yalam arivu allunga  thaan neenga  yalam tamil media va ha ila 
Unga appa amma thangachi kevalam   
Paduthuringala ha",1
6239, @vijayakumarp7959  unmai therincha nee pesu,0
3209,Tamizhanai sombari nu sonnavan tamilan illa....God only help our people,1
3403,"When the same salary is given to these why do these company owners take these North Indian migrant labourers, why not give the sons of soil the job?",0
1144, @brainorce1319  Oh yeah....But Leaving our beloved people just for our sake is so rude brother 😔,0
1857,உண்மையான தமிழன் சிந்தனைவாதி நேர்மையாளன் சகாயம் அவர்கள் அணியில் சேருங்க டா பார்ப்போம்,0
3162,Cm padhavi kudunga Hindi kaaranuku busyness la marvadi irukan,0
7490,இவர்கள் தமிழரா இல்லை ஆரியர்  முதலில் பதில் செல்லவும்,0
7342,நாகபதனிய நாகப்பதனியா கொம்மாள கலக்குடா,1
113,"@sankrityasharad8573 இனவெறி வட இந்தியர்கள் உள்ளூர் மக்களை அவமதித்தால் பீகாரில் மிக மோசமான நிலையில் இருப்பார்கள்
",0
3992,Holi festival ku hometown ku porangs,0
978,Muslims bring Rohingya and Bangladeshi here to create Caliphate,1
2941, @no_can_identify  எங்க ஆனங்க detail சொல்லுங்க,0
3953,திருப்பூரில் தமிழ் தொழிலாளர்களை விரட்டி அடித்தனர்.அதை கேட்க யோகிதை இல்லை.,0
6933, @easkkipaandian3335  டெல்டாவில் சில வட்டங்களில் சைவ அகமுடையர் உள்ளனர். அவர்களில் 10% -15%  வெறு சைவ obc  களோடு திருமணம் செய்துகொள்கின்றனர்,0
2881,Na bjp illa summa sonna na Mela enna solli irukanna Hindi Karan Inga varakudathunu sonna namma Tamil aalungalum north pogakudathu athan sonna... Engala azhika varanganu solringa parava illa ana nanga yarkittayum sanda poda porathu illa bro..,1
6586,Mothathil tamilanahiya nammai bjp choliyai mudikkum naal vehuviraivil,1
6979,"துளுவ வேளாளர்,  என்பதில் இருந்து,  துளுவ என்ற சொல், துளுவ நாட்டை குறிக்கிறது ,அங்கு இருக்கும் வேளாளர்கள் என்று தான் பொருள் துளுவ நாடு என்பது  விஜய நகர சாம்ராஜ்யம் ஹம்பி தலைநகராக கொண்டது ,",0
3781,தமிழனுக்கு மற்ற மாநிலங்களில் பாதுகாப்பு உள்ளதா வட மாநிலத்திற்கு முக்கியத்துவம் கொடுக்கிறீர்களா,0
3131,Adei vadakka... un english'laye theriyudhu nee vadakan'dhannu😅,1
3657,Holi celebration me jarahai tension mat lo......,0
7191,"இதில் தமிழ் பிராமணர்கள் யார், ஆரிய பிராமணர்கள் யார்...???",0
111,"நம் நாட்டில் யார் வடக்கு, யார் கிழக்கு, யார் மேற்கு மற்றும் 28 மாநிலங்கள் என்பதை நீங்கள் விரைவாக அறிந்து கொள்ள வேண்டும், ஒவ்வொரு மாநிலத்திற்கும் அதன் சொந்த தாய்மொழி உள்ளது, 4 மாநிலங்கள் மட்டுமே Tn, kl, ap,ka, ஹிந்தி மொழியில் பிரச்சனை, அனைத்தும் 24 இந்திய மாநிலம் இந்தி மொழியில் எந்த பிரச்சனையும் இல்லை
",1
1801,அன்புனா அன்பு . வம்புனா வம்பு 🔥🔥,0
3997,யாரை ஜெயில்ல போடரது..எங்க இருந்து எங்க வந்து யார பேசர.,0
4558,எல்லா மாநிலத்திலும் தான் கவர்மெண்ட் இயங்குது ஏன் அந்த கவர்மெண்டல் அவங்களுக்கு அங்கேயே வேலை கொடுக்க முடியல எதனால நாட்டுக்குள்ளே இந்த அளவுக்கு வேலைவாய்ப்பில் ஏற்றத்தாழ்வு,1
7,"சில தென்னிந்தியர்களுக்கு இந்த தொழிலாளர்கள் தங்கள் மாநிலத்தில் சம்பாதிப்பதில் சிக்கல் உள்ளது, பின்னர் அவர்களை வேலைக்கு அமர்த்துவதை நிறுத்துங்கள், வரமாட்டார்கள். நான் விவாதம் செய்ய விரும்பவில்லை.",0
5241,வடநாட்டு நாட்டான் வருகைக்கு அடிப்படைக்காரணம் இலவசம் சாராயம் 100 நாள் வேலை,0
6769,🤩 nanga thuluva vellala mudhaliar🤗,0
5998,தமிழன் மேலயே நடவடிக்கை எடுங்கயா...👏,0
4135,"Even Seeman fails in politics,he won hearts of millions of people.God bless u Seeman and ur family and friends.",0
1577,"எந்த வேலையும் செய்யாலாம் அப்டின்னு நீ இப்போ சொல்ற, அததான் மோடி வடை சுடுங்க நு சொன்னப்போ , என்ன கிண்டல் பண்ண நீ.",0
7580,போதை ஆசாமிகள்... பான் பராக் போட்டுண்டு... கத்தி எடுத்து தேங்காய் ஓடைக்கிற மாரி மண்டைய 2ஆ ஓடைங்க.. குமிடிய எடுத்து.. சூடம் காட்டி... படைங்க.. சங்கீ களே...,1
904,"Tamil people themselves are from Gujarat bro, these people kicked out Brahmins they don't even know the history😂",1
3866,Yen da ivlo kastsapatanga appo varala ippo vandhu yamatha pakiringala tamilan kasta padutha padum bothu varala hindhi karanuku problem odabea vara ne manusana sethuru,1
6596,டேய் தாசிப்பயலே சேகுவாரா படத்தை போட்டுகிட்டு அசிங்கப்படுத்தாதடா,1
64,"நான் ஹைதராபாத் டெக்கான் தெலுங்கானா மாநிலத்தைச் சேர்ந்தவன், நாம் திராவிடர்கள் ஒன்று சகோதரர், தெலுங்கானா மற்றும் ஆந்திரப் பிரதேசம் எங்கள் தமிழ் ஈழ சகோதரர்களை ஆதரிக்கிறது🔥🙌🏻💯💔",0
3615,"ஒரு கம்பெனியில் 
90% தமிழ்நாடு ஆட்கள், 10% வெளிமாநில ஆட்கள் வேலை செய்ய உத்தரவிட வேண்டும்.",0
4334, @jayaramanvelappa5519  ஆமா ஆமக்கறி சாப்டன் வேணுமே இன்னா பண்ணுவ,0
2823,jaaldra thattama thiruppur la ippo ivanungalala issue aagirukku.. atha poi paathuttu vanthu pesu,1
6741,"முதலியார் போர்வையில் அகமுடையார் mp, mla seat பெறுகின்றனர், அமைச்சராக வலம் வருகின்றனர்.
ராஜ ராஜ சோழன், ராஜேந்திரன் சோழன் அமைச்சர் அவையில் இருந்த கவி சக்கரவர்த்தி ஓட்டகூத்தர், தில்லையாடி வள்ளிஅம்மை, கொடி காத்த குமரன், நெய்வேலி NLC ஜம்புலிங்க முதலியார்,ஈரோடு கோட்டை கட்டி ஆண்ட மன்னர் சந்திரமதி, திரு முருக கிருபானந்த வாரியார் சுவாமிகள், அறிஞர் அண்ணாதுரை இன்னும் பலர் செங்குந்தர் கைகோளர் அடையாளமாக உள்ளனர்.

தென்னிந்திய செங்குந்தர் மகா ஜன சங்கம் தலைவர் செய்யும் தவறு இவரை போன்றோர் செங்குந்தர் முதலியாரும் அகமுடையார் பிரிவு என்கிறார்.",0
3683,Why so many Bangladesh Muslims in madurai   cmc hospital around why aloud them,0
5849,Superசமூக வளைதளத்தில் வதந்திகளைப் பரப்பும் சங்கிகளை கைது செய்து  பாத்ரூமில் வழுக்கி விழச்செய்வது காவல்துறை செய்யவேண்டிய கடமை. அதுவல்லாமல் இந்த வதந்திக்கு முற்றுப்புள்ளி வைக்க முடியாது.,0
633,இனிமேலாவது நம் தமிழ் மக்கள் புரிஞ்சிக்கிட்டு சீமான் அண்ணா க்கு vote போடுங்க.....நம்ம ஊரில் வந்து Bengali ல board வச்சு bussiness பன்றானுக......தமிழ் மொழி அழிந்து கொண்டிருக்கிறது.,1
7303,"ஸ்ட்ரைட்டா மூக்கை தொட சங்கடப்பட்டுட்டு... தலையை சுதிகூட மூக்கை தொட்டுருக்கலாம். இப்படி வீட, ஊரை / உலகத்தை சுத்தி தொடவேண்டிய அவசியம் என்ன ??????????",0
4583,Indha state la racist adhigham. Indian ndra spiritlaa irukkadhu. Inga vela paaka varra other state guys ah nenachaa dha ..........,1
2320,இதான் இந்த அறிவு தான் வேணும் இதுக்கு தான்டா நாம் தமிழர் வேணும்,1
4545,"Dai unaku content vanum na ena vanum na panuvigala
Namaku namala thaa da ethiri avan epadi da namala pathupa ethuku ni humanity video vara podara uga mala eruntha mariyathaya poidichi da",1
7446,"இங்கே பாவாடைக்கும் தொப்பிக்கும் என்ன வேலை என்று தெரியவில்லை, உங்களுக்குள்ள இல்லாத சண்டையா... நாட்டாமை பண்ண வராங்க... போய் மொதல்ல உங்க முதுகுல இருக்க அழுக்குகளை பாருங்கள் அப்புறம் அடுத்தவங்க சண்டையில கருத்து சொல்ல வரலாம்",1
546,அவர்கள் உழைக்க தயாராக இருக்கின்றார்கள்,0
1157,டாஸ்மாக் ல தானே நீங்களும் கிடக்கிறீங்க,0
3164,10000 salary kodutha pothum aana 20000 roopa sappadu sappiduvan,1
1118,டேய் விடுங்கடா பார்த்தாலே அவனுங்களை கஷ்டப்படுறாங்க வாழ்ந்துட்டு போறாங்க நம்ம நாட்டு சுதந்திரத் அவனுங்களுக்கு ஆன கஷ்டப்பட்டாங்க விடுங்கடா பார்த்தாலேபாவமா இருக்கு,0
7566,இரண்டும் எச்சகலை தான். பொய் சாவுங்க டா.,1
3607,If you any one Tamil people work honestly in other state political party for people even you can become CM of that state.,0
745,தமிழன் மதுபானத்தை தேடியும்.  சினிமா மோகத்திலும் இருந்து சாகட்டும் என்னையும் சேர்த்து.,0
3212,Tamilnadu tac mac makkal,0
4373,அரபு நாடுகளில் லட்சக் கணக்கில் தமிழர்கள் பணி செய்கின்றனர் அவர்களை அடித்தால் நம் மனம் எப்படி கஷ்ட படும்,1
3978,Tiruppur la appadi onnum illai summa poai sollathingal,0
766,Ungaaa annan kum ithukum yenna yaaa sammantham,0
7508,Ammavasai and poornima should not go to DK s for their business oriented. Because DK s unable to understand about Ammavasai and poornima 's values.,0
7026,Bro enakku oru doubt! Kongu Vellala gounder Thavira en ella vellalar um Kolapite irukeenga?? Maarite irukeenga schlorship ku???,0
5244,"Vandhavangala vazhavaikkalam thappillai oru kooli velai kattada vela machine operator labour work paravala Ngotha Cooking avanuga poruppula hotel irukku chennaila avanunga suthama seiyyamattnunga aruvaruppa iruku ya chennai hotel food 
Enga Gramam best pudukotai",1
7082,"அகமுடையார் உட்பிரிவு துளுவ வேளாளர்... தென் மாவட்டத்தில் சலுகைக்காக துளுவ வேளாளர் சான்றிதழ் வாங்கிய பாண்டிய, கார்காத்த வேளாளர் நாய்களெல்லாம் இங்கு வந்து கதற வேண்டாம்",0
114,"வட இந்தியர்களுக்கும் வடகிழக்கு இந்தியர்களுக்கும் வித்தியாசம் இல்லை..
",1
1031,கும்பலா பிஜேபி கு ஓட்ட குத்திட்டு வேலை தேடி பிஜேபி இல்லாத மாநிலத்துக்கு ஓடுவானுங்க.. இங்க இருக்க பூமர் sangis ஆ ஊ னா மாநில ஆட்சியை குறை சொல்லுவானுங்க,0
1390,Itha vachi overa panathingada vayasanavaru,0
6579,சரி சரி பேசிக்கிட்டே வண்டில ஏறுங்க போகலாம் டாக்டர் வெயிட் பண்ணுறாங்க,0
6744,முக்குலத்த பிரிக்கிறிதே ஜாதி அரசியல் பன்றவங்ஙே தான்டா.😑😐,0
3503,Pona ena da avanuga ooruku pogatum,1
6749,நாடார்கிட்ட கேட்காத‌ கேள்விகள் எல்லாம் இங்கே கேட்க வேண்டாம்.,0
3631,Bihar government pathi sonane Ava Bihar la poi job offer kekka solu da,1
3939,கொத்தனார் வேலை ஹோட்டல் வேலை செய்யுற பையனை கல்யாணம் பண்ணிக்கிறதுகு எந்த பொண்ணுடி தமிழ்நாட்டுல ரெடியா இருகாளுங்க. இங்க வந்து வாய் புண்ட மட்டும் நல்லா பேசுறது. நீங்க ஃபர்ஸ்ட் labour வொர்க் ல இருக்கிற தமிழ் பசங்கள கல்யாணம் பண்ணிக்கிறேன்னு சொல்லுங்க அப்புறம் தமிழ் பசங்க இங்க labour வேலை செய்வாங்க. அவன திட்டி எந்த use இல்ல.,1
3678,Tamilnadu is being targeted by Bangladeshi muslims and Rohingya muslims from Myanmar. Idea us to make Tamilnadu a muslim state by 2050.,1
3732,ஹிந்தி காரனுக்கு இங்க வேலை இல்லை அவனை அவன் ஊருக்கு போக சொல்லு,0
7761,"கொயில் தீர்த்தத்தை யார் முதலில் பிடிப்பது ... வடகலையினரா இல்லை தென் கலையினரா என வெள்ளைக்கார துரையிடம் வழக்கு வந்த போது அவர்"" குழாயில் T joint போட்டு இரண்டு பேருமே பிடியுங்கள் என தீர்ப்பளித்தார்.",0
207,Unmaiya solrar karumpu viyabari,0
3821,7/3/2023 Holi pandigai mudinthathum thirumpi varuvanga,0
5329,நூறு நாள் வேலை திட்டம் இல்லாததால் வடக்கன்கள் பிழைக்க வழி இல்லாமல் தென் இந்தியா நோக்கி வருகிறார்கள். காங்கிரஸ் ஆட்சியில் இப்படி ஒரு படையெடுப்பு நடக்கவில்லை.,0
5632,வடக்கன்ஸ் வெளிய போங்கடா போக்கத்த நாய்களா 😡😡,1
7372,"""4 பிராமணர்களால் கொல்லப்பட்ட ராஜ ராஜ சோழன் கொலைக்குப் பிறகு நீங்கள் பிராமணர்களாக இந்தியாவுக்குள் நுழையும் வரை!",0
5859,Inga erukka yella dev... boys  vadakkan vadakkan solli prachanaiya avanungala kelappi vidudanunga eppa kelampidanunga eni Anga erukka velaiya enga erukka dev... Payalunga poi papanunga muthal pottu tholil panravanukkutha vali theriyum antha pakuthi yella velaikku alkitaikkama alayaporanunga,1
3100, @Attitudezero884  super question. Tamilians aha tamilan aha accept painna. tamil nadu va Tamilnadu va vita. Important things . Tamilians jai hind Soilluvom barath matha ki ji soilla matom. Bcz it's land of unity in diversity.i guess u understand better,1
7065,Vellalar vellalar pudai ku summairuka mudila agambadi muthali,1
184,"@seshanarayanan நான் ஒரு சரியான கருத்தை முன்வைத்துள்ளேன், விவாதத்திற்கு தொடர்பில்லாத விஷயங்களை மட்டுமே நீங்கள் பதிலளிக்க முடியும். உங்கள் கருத்தை சொல்லுங்கள் 🤣🤣🤣
",0
2428,"Tamil brother you are doing great job , break the leg of all north people who staying in tamil nadu , give them warning and 1 months of time to vacate tamil nadu. Don't allow people from other state to stay in tamil nadu.",0
2232,அவன் நாடு முழுவதும் உள்ள தமிழ் மக்கள் இப்படி தான் இருக்கும் theriseichoinga,1
3153,Ladies kuda Vela ella athugala kuda verakuta,1
1248,​ @jockla1277  u rise bag converted run from India,0
3261,தமிழ் மக்கள் யாரும் வீட்டில்  ஒய்யாரமாக இல்லை... இலவசங்கள் அப்படி ஒன்றும் தரவில்லை.. இதில் பேசும் அனைவரும் IT அல்லது எங்கோ 8 மணி நேரம் வேலையில் இருப்பவர்களாக இருக்கலாம்..,0
1828,Pitchai Eduka vandha pithchaikara nayee. Etharku Karanam tamilanin muttal thanamay karanam.avan kadagalil edhuvumay vangakudathu. Innum vizhikavilai endral tamilanai yaralum kapatra mudiyadhu.,1
5675,Ungaluku vantha ratham engaluku vantha thakali chatni ya,0
2552,தமிழ்நாட்டில் தமிழன் அடுத்த மாநிலக்கரணை பார்த்து பயப்பிடுகிரான் ... எங்கு சென்றது இது என் தமிழ் இது என் நாடு என் மக்கள் என்ற நம்பிக்கை.... 100 நாட்டுக்காரன் வந்தாலும் தமிழனையும் தமிழையும் அழிக்கமுடியாது என்று நம்புங்கள் இவர்களுக்கு பயந்து தமிழை அழித்து விடாதீர்கள்,1
4068,Intha potta paradesi nayikala engayavathu anypanum okalaoli vandheri nayikaluku ivlo thimura paradesi,1
1588,"நம்தலை எழுத்து, மார்வாடி கடைக்கு நாம போகர்த நிறுத்தினாலே அவனுங்க ஓடிவிடுவார்கள்.",1
7112,துளுவ வேளாளருக்கும் இந்த அகம்படி பசங்களுக்கும் எந்த தொடர்பும் இல்லை,1
3904,Poonaal poguttum poda   news chennal enda perisupanriganga,0
6199,​ @velikirishnanyadav7960  apo yar vandhalum adipingala... En adika venum.,0
1355,"வடக்கன் வரவால் தமிழனுக்கு தாய்நாடு இல்லாமல் அனாதைஆவான்
அடுத்ததமிழகமுதல்வன வடக்கன் தீர்மானிப்பான் 
தமிழன் அடுத்தவன் சாமானத்தை பிடித்து திறிவான் சிந்தித்து இனஉணர்வு இல்லாமல் வாழ்பவன் தன்பிள்ளைகழுக்கு வாழ்விடம் இல்லாமல் அலையவைப்பான்",1
7321,தப்புஊ பெருசா டிரம்ஸ் பெருசா.... அடுச்சுஉஉ கடுஉங்காஆ மாமா',0
4120,இவனுக கடையில் சரக்கு வாங்காதீர்கள்,1
3591,இன்னுமா டா ஊடகங்களை நம்புகிறீர்கள்...😂😂,0
5150,வடக்ககன் கிட்ட அடி வாங்கினவன் போல அதான் கோவ படுறான்,1
2307," @mohamedkassali8205  அட எச்ச பிரியாணி..1947 முன்னாடியே எச்ச பிரியாணி தின்னுட்டே பல லட்சம் எச்ச பிரியாணி போனபோதே
நீயும் போயிக்க வேண்டியது தானே..
புள்ளி விபரம் கேக்குற மொகரக்கட்டய பாரு...",0
3450,Freedom app eh. Bunda Advertisement Vera ya🤣😂😂,1
30,தக்கனபிழைத்துவாழ்தல். வேலைப் போட்டி எல்லா இடங்களிலும் உள்ளது. மாற்றம் ஒன்றே மாறாது,0
4895,"appo Britishkaran varumothu yen avana viratuna.avan education,public administration sollitanthathu avan dhana.",0
6510,"எத்தனை எத்தனைய் ஆய்வு அறிக்கைகள் செப்பேடுகள் தமிழின் ஒரு பெரும் சமூகம் தன்னை மீட்டெடுக்க இது தமிழினத்தின் விடுதலையாக பார்க்கின்றேன்,,,,,வாழ்த்துகள் தமிழர்களே",0
4480,India Glitz tamil  இப்போ எதுக்குடா வடக்கன்ஸ்க்கு விளக்கு புடிச்சி மாமா வேலை பார்க்கா  ....,0
6947,நான் மன்னார்குடி அகமுடையார்.. நாங்கள் முத்துராமலிங்கத் தேவரை கொண்டாடுகிறோம்.. நாங்கள் பிரிவினையை விரும்பவில்லை.. முக்குலத்தோர் ஒற்றுமையை போற்றுகிறோம்.. உங்களை போல ஒருசிலரால் முக்குலத்தோர் கட்டமைப்பை உடைக்க முடியாது.. நீங்கள் மட்டும் அகமுடையாரின் அடையாளம் இல்லை..,0
5871,Konja naal munnal vadavargal vendam enru ellavanum koovuneenga!,1
7208,யாரு பாடுனா என்ன காசு correct ah வருதுல ....,0
1242, @aravindhrajgowda2446  brother neega poirukigala slum la most of 70% tamil than,0
198,"2010 ல வந்த ஆளு இந்த தமிழ் கத்துகம இருக்காரு... நீங்க அவன்கிட்ட ஹிந்தி ல பேச முயற்சி பண்ணா அவங்க நம்மல ஹிந்தி பேசத்தான் சொல்லுவாங்க...
",0
869,அடிமை படுத்திகொள்கிறான் தமிழனே,0
3470,"ஒருநாள் நம்மை அனைத்திலும் அழிப்பார்கள், அதற்கு முன்பே நாம் நம்மை காக்க இப்போதோ தடுத்து கொள்ள வேண்டும்",1
1409,நாம் தமிழர் தம்பிகளுக்கு வாழ்த்துக்கள்..😁💪🙏,0
5941,இனிய தமிழர்கள் வெளியேற தயாராகி கொல்லவும் தமிழர்களே வடக்கன் ரெடி நீங்க ரெடியா ❓,0
6566,RM K நீ யாரு? உன் அட்ரஸ் போன் நம்பர பதிவிடு,1
6283,"Apo god is not for everyone , each caste should have separate god and temple",0
3857,வட மாநிலத்துக்காரன் செருப்பு கழட்டி அடிக்கணும்,1
7614,எத்தனையோ கோவில்களில் ஸ்வாமிகளுக்கு தீபம் ஏற்ற கூட ஆள் இல்லாமல் உள்ளது அங்கே போய் பாடுவதுதானே?,0
1063, @TamilEelam1  tamils Were There since 18000 bc in lanka...,0
2358,அது போல வேற்று மதத்தை சேர்ந்தவர்களிடம் தமிழர்கள் வரவு செலவு வைத்துக் கொள்ளவே கூடாது....,0
6076,இது  ஏதோ பொண்ணு விவகாரம் (SC) பசங்க அந்த  (MBC) பொண்ண ஏதோ கலாய்ச்சு இருக்கான் அது  தான் உண்மையான பிரச்சனை வரி  எதுக்கு குடுக்குறீங்க குடுக்காதீங்க அந்த  கோவிலுக்கு போகாதீங்க முடிஞ்சு போய்டுச்சு 🙏🙏🙏🙏 ஜாதி சண்டை வேண்டாம் மனிதனாய் வாழ்வோம் 🔥🔥,0
4995, @manivannan9781  Mumbai ....taravi and Central Mumbai.....many owners are tamil broo mainly mid owners,0
4842,Sister konjamachu enga idathula irunthu yosichu parunga namma velaiku ivan vettu vechuta namma nadu theruvula tha nikka mudiyum,1
3511,"வட மாநிலத்தில் தமிழர்களை அடிக்கிறார்கள்  பட்டதாரி ,வியாபாரி ,சாதாரண தொழிலாளி ,தொழில் செய்பவர்கள் , அனைத்து தமிழர்களையும் அடிக்கிறார்கள்    அதை ஏன் அரசு கேட்பதில்லை  hotel la oru room kooda tanguvadarku குடுப்பதில்லை  ஏன்.",1
2270,"சேட் என்ற சொல்லுக்கு முதலாளி என்று பொருள்.
அதனால் அவர்களை வேறு
வார்த்தைகளால் அழையுங்கள்.",1
925,Finally someone speaking facts . Govt themselves running this . When govt will stop running tasmacs that's where TN will become a developed state like banglore . Me being a North Indian living in Chennai I can say TN people have potential to make this state one of the best state but people here are wasting thier hard earned money in alcohol .,0
5036,"yes send them back but we will send all the northies who are staying hear for more than 100 years, we dont do arajagam like them in the place we go",1
5590,போனால் போகட்டும் நமது வாய்ப்புகள் பறிபோய்க்கொண்டு இருக்கிறது,1
2531,Indha channel un follow pannunga ellarum plz support ntk,1
5744,இன்று வெளி மாநிலத்தவர்களுக்கு முன்னுரிமை. முதலாளிகளின் மனநிலையில் தொழிலாளர்கள் எப்போதுமே ஒரேமாதிரிதான்.,0
2525,சங்கத்துல கை ஒரே மாதிரி சொல்லனும் னு சொல்லிருப்பாங்க,1
5154,We shouldnt give any Tamil privileges to them ..,0
7649,Watch your language..what if I demean you and your caste for the fault of some silly people in your community...these are learned people with differences..,1
4394," @ramuchandran1240  அதைவிட துலுக்கன்கள்கிட்டயும்
கிறிஸ்தவன்கிட்டயும் வரவு செலவு வைத்துக் கொள்ளவே கூடாது...",0
7522,அடுத்த தெருவில் உள்ள நாய் இன்னொரு தெருவுக்கு போனாளே இப்படித்தான் சன் டை நடக்கும் .இது கள விரட்டி விட்டுடு தமிழர்கள் கோவிலிலே பூசை கலை நடத்தனும்.,0
4434,"We Tamil people are proud about, Sundar Pitchai and lot more Tamil people who are doing great around the world. We want to go around the world and come to big positions in US, Europe, Malaysia, Dubai,,,,. But, we don't want to allow anyone else to enter our state.",1
714,தமிழ் நாட்டில் 100 பேர் இருக்கிறோம் இங்கு 100 பேருக்கு வேலை வழங்க தேவையான தொழிற்சாலை இருந்தால் போதுமானது ஆனால் வேண்டும் என்றே 200 பேருக்கு வேலை வழங்க கூடிய தொழிற்சாலை ஏன் தமிழ் நாட்டில் அமைக்க வேண்டும் அப்போதுதான் செயற்க்கையான மனித வள பற்றாக்குறை ஏற்படுகிறது அதனால் வடக்கன்ஸ் தமிழ் நாட்டில் குடியேற்றம் நடை பெறுகிறது இது தெரியாமல் தமிழர்கள் குடிக்கு அடிமையாகி விட்டார்கள் சினிமா பின்னாடி சுற்றுகிறார்கள் என்று நம் மீது பழி போட்டு நம்மையே மூளை சலவை செய்கிறார்கள்.தமிழா விழித்து கொள்,0
3592,ஏண்டா இப்படி ஜால்ரா போடுறீங்க....,0
914,"தலைநகர் சென்னை, சௌகார்பேட்டை தம்புச்செட்டித் தெருவில் மட்டும் சுமார் 1.5 லட்சம் வட இந்தியர்கள் ஊடுருவியுள்ளனர். தங்க கடை, காய்கறி, மளிகை, மீன் கடை முதல் கவுன்சிலர் வரை வட இந்திய பீகாரி, பெங்காலி குஜராத்தி, மார்வாடிகளே.",1
6543,பெயரை மாற்றினால் சாதி ஒழின்சு போய் இடுமா? பள்ளன் என்றே மக்கள் கூப்பிடு வார்கள்.. முதலில் சாதியெய் ஒழிக்க பாருங்கட 😀😀,0
4489,சீமான் அண்ணா தமிநாடு ஆ இந்தியா ல இருந்து பிரிக்க போறாரு pola. All are indian அண்ணா. தமிழ் நாடு தாய் நாடு. இந்திய நாடு உயிர் மூச்சு,1
5532,தமிழன் அடிபட்டா கேட்க ஒருத்தன் இல்ல திருட்டு நாய்ங்க போறதுக்கு எவ்ளோ விளம்பரம் டா,1
1568,உரம் டைல்ஸ் புடவைகள் மார்பில் கெமிக்கல் பொம்மைகள் அனைத்தும் அவனுடையது நமது பணம் அனைத்தும் அவனிடம் செல்கிறது அவனது பலம் புரியவில்லை தமிழர்களுக்கு,0
2058,மார்வாடிகிட்ட வட்டிக்கு வாங்கும் போது தெரியவில்லை நாம் எவ்வளவு பெருமை மிக்க இனம் என்று...,0
5816,தமிழ் நாட்டில் இருக்கும் தமிழனுக்கு வேலை இல்லை இவனூக வந்தால் எப்படி அவன் கள் கிளம்பட்டும் நல்லது,1
4305," @mohamedkassali8205  அப்ப அவுனுகலோடவே பாகிஸ்தான் போயிருக்க வேண்டியது தானே...
போயிருந்தா கோவையில் எங்கள் அப்பாவி தமிழ் மக்கள் உங்க அயோக்கியத்தனமான வெடிகுண்டு வெடிப்பில்
பலியாகி இருக்க மாட்டாங்களே..
உடனே பாகிஸ்தான் போங்கடா...",0
